,W10_b,W11_4,W11_1,W12_a,W13,W14_2,W7,W6_a,W5_a,G1_1,W2_1_b,W5_b,W6_b,W3_1_b,G3,G1_3,G1_2,W1_1,W2_1_a,W3_1_a,W1_2_b,W2_2_a,W2_2_b,W2_2_c,W3_2_a,W3_2_b,W3_2_c,W4_2_a,W4_2_b,W10_a,W9,W14_1,W15,G4_a,G2,W4_1_a,W12_b,G4_b,W11_3,W11_2,W1_2_a,W4_1_b,W8
2018-06-21 04:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25507.232,0.000,0.000,0.000,0.000,16947.100,11248.835,16585.653,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39653.151,15351.840,0.000,0.000,14673.242,0.000,0.000,0.000,0.000,0.000
2018-06-21 05:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49952.630,0.000,0.000,0.000,0.000,30921.804,20501.429,33740.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,97302.446,27938.472,0.000,0.000,27087.181,0.000,0.000,0.000,0.000,0.000
2018-06-21 06:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,115428.422,0.000,0.000,0.000,0.000,71738.612,45748.190,75471.753,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,192114.571,65536.371,0.000,0.000,64792.301,0.000,0.000,0.000,0.000,0.000
2018-06-21 07:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,104160.086,0.000,0.000,0.000,0.000,65419.504,41906.890,69808.794,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,175808.574,59681.173,0.000,0.000,58688.557,0.000,0.000,0.000,0.000,0.000
2018-06-21 08:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,112808.868,0.000,0.000,0.000,0.000,70983.789,46147.834,75430.854,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,185357.206,64998.584,0.000,0.000,64179.341,0.000,0.000,0.000,0.000,0.000
2018-06-21 09:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,123581.043,0.000,0.000,0.000,0.000,78060.865,55167.869,82376.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,198914.974,71598.840,0.000,0.000,70768.488,0.000,0.000,0.000,0.000,0.000
2018-06-21 10:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,129984.899,0.000,0.000,0.000,0.000,82464.072,62268.371,86667.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,207560.532,75651.049,0.000,0.000,74670.318,0.000,0.000,0.000,0.000,0.000
2018-06-21 11:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,169826.995,0.000,0.000,0.000,0.000,109321.927,88561.815,114582.806,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,253958.464,101173.948,0.000,0.000,100867.716,0.000,0.000,0.000,0.000,0.000
2018-06-21 12:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,197515.535,0.000,0.000,0.000,0.000,127307.352,102524.691,132360.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,284841.106,118171.180,0.000,0.000,117627.122,0.000,0.000,0.000,0.000,0.000
2018-06-21 13:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,208599.985,0.000,0.000,0.000,0.000,132015.842,100984.776,134156.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,298142.998,122142.505,0.000,0.000,121010.684,0.000,0.000,0.000,0.000,0.000
2018-06-21 14:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,207519.296,0.000,0.000,0.000,0.000,131130.085,103576.571,132418.634,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,296503.786,120948.966,0.000,0.000,119830.436,0.000,0.000,0.000,0.000,0.000
2018-06-21 15:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,224075.452,0.000,0.000,0.000,0.000,140798.368,111250.320,140036.658,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,313198.172,129698.218,0.000,0.000,129372.770,0.000,0.000,0.000,0.000,0.000
2018-06-21 16:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,233069.765,0.000,0.000,0.000,0.000,145848.853,113606.244,144348.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,323301.811,134458.068,0.000,0.000,135510.007,0.000,0.000,0.000,0.000,0.000
2018-06-21 17:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,239656.364,0.000,0.000,0.000,0.000,149556.742,117031.629,149123.372,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,329906.339,138335.759,0.000,0.000,141216.820,0.000,0.000,0.000,0.000,0.000
2018-06-21 18:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,186015.890,0.000,0.000,0.000,0.000,115594.636,85034.445,118721.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,256410.218,107994.230,0.000,0.000,112077.640,0.000,0.000,0.000,0.000,0.000
2018-06-21 19:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,108558.893,0.000,0.000,0.000,0.000,67755.795,42495.256,75056.711,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,145472.293,64333.675,0.000,0.000,69120.143,0.000,0.000,0.000,0.000,0.000
2018-06-21 20:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60049.672,0.000,0.000,0.000,0.000,35722.763,22196.551,41857.865,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90170.941,33831.978,0.000,0.000,36373.128,0.000,0.000,0.000,0.000,0.000
2018-06-21 21:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39780.221,0.000,0.000,0.000,0.000,22339.321,13674.850,28014.799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66358.152,21112.052,0.000,0.000,22920.995,0.000,0.000,0.000,0.000,0.000
2018-06-21 22:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29565.443,0.000,0.000,0.000,0.000,18055.504,11875.151,21219.764,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53184.852,16468.143,0.000,0.000,16727.814,0.000,0.000,0.000,0.000,0.000
2018-06-21 23:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25840.753,0.000,0.000,0.000,0.000,17116.654,11304.456,16807.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41514.145,15531.596,0.000,0.000,14924.981,0.000,0.000,0.000,0.000,0.000
2018-06-22 00:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23996.726,0.000,0.000,0.000,0.000,15903.155,10524.690,15584.760,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37052.820,14421.334,0.000,0.000,13836.431,0.000,0.000,0.000,0.000,0.000
2018-06-22 01:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22506.570,0.000,0.000,0.000,0.000,14922.139,9896.024,14639.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34965.952,13523.189,0.000,0.000,12953.198,0.000,0.000,0.000,0.000,0.000
2018-06-22 02:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21210.167,0.000,0.000,0.000,0.000,14069.390,9350.517,13817.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33160.067,12742.047,0.000,0.000,12183.833,0.000,0.000,0.000,0.000,0.000
2018-06-22 03:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21168.408,0.000,0.000,0.000,0.000,14049.801,9347.618,13797.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33186.655,12719.375,0.000,0.000,12149.031,0.000,0.000,0.000,0.000,0.000
2018-06-22 04:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21158.076,0.000,0.000,0.000,0.000,14049.195,9354.383,13797.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33243.438,12714.790,0.000,0.000,12134.337,0.000,0.000,0.000,0.000,0.000
2018-06-22 05:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21944.974,0.000,0.000,0.000,0.000,14568.461,9689.526,14296.918,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34412.774,13187.557,0.000,0.000,12589.769,0.000,0.000,0.000,0.000,0.000
2018-06-22 06:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24986.495,0.000,0.000,0.000,0.000,16487.690,10828.744,16089.312,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39159.156,14942.753,0.000,0.000,14345.310,0.000,0.000,0.000,0.000,0.000
2018-06-22 07:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47775.198,0.000,0.000,0.000,0.000,23775.382,12683.420,27687.855,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83388.199,22173.397,0.000,0.000,25982.500,0.000,0.000,0.000,0.000,0.000
2018-06-22 08:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61178.854,0.000,0.000,0.000,0.000,32619.065,17666.880,38608.932,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,97719.234,30956.392,0.000,0.000,34716.921,0.000,0.000,0.000,0.000,0.000
2018-06-22 09:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58827.976,0.000,0.000,0.000,0.000,32506.778,18923.574,39319.908,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,94865.231,30888.234,0.000,0.000,33892.671,0.000,0.000,0.000,0.000,0.000
2018-06-22 10:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65259.414,0.000,0.000,0.000,0.000,37254.174,22411.871,44414.427,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,101849.247,35428.506,0.000,0.000,38356.990,0.000,0.000,0.000,0.000,0.000
2018-06-22 11:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58875.633,0.000,0.000,0.000,0.000,33219.791,19875.863,39854.701,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,95462.228,31407.183,0.000,0.000,33722.886,0.000,0.000,0.000,0.000,0.000
2018-06-22 12:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71305.236,0.000,0.000,0.000,0.000,41217.804,24629.852,47565.753,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,110428.294,38884.322,0.000,0.000,41191.655,0.000,0.000,0.000,0.000,0.000
2018-06-22 13:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,86245.540,0.000,0.000,0.000,0.000,50488.911,29739.424,56176.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,128085.172,47520.535,0.000,0.000,49716.186,0.000,0.000,0.000,0.000,0.000
2018-06-22 14:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,93541.213,0.000,0.000,0.000,0.000,54634.998,31498.055,59357.665,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,137297.228,51219.009,0.000,0.000,53329.027,0.000,0.000,0.000,0.000,0.000
2018-06-22 15:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,114711.716,0.000,0.000,0.000,0.000,66751.731,36972.436,69525.572,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,164139.801,62256.823,0.000,0.000,65025.903,0.000,0.000,0.000,0.000,0.000
2018-06-22 16:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,141859.028,0.000,0.000,0.000,0.000,83166.622,46768.658,84529.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,198790.764,77351.084,0.000,0.000,81496.163,0.000,0.000,0.000,0.000,0.000
2018-06-22 17:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,189815.817,0.000,0.000,0.000,0.000,113555.306,71977.305,114385.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,256745.643,106069.656,0.000,0.000,113153.171,0.000,0.000,0.000,0.000,0.000
2018-06-22 18:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,206843.787,0.000,0.000,0.000,0.000,127360.821,89147.603,131210.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,273231.799,119610.202,0.000,0.000,127736.396,0.000,0.000,0.000,0.000,0.000
2018-06-22 19:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,192683.555,0.000,0.000,0.000,0.000,121547.189,89637.909,128941.946,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,253908.509,114672.649,0.000,0.000,122508.871,0.000,0.000,0.000,0.000,0.000
2018-06-22 20:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,127428.970,0.000,0.000,0.000,0.000,78851.296,50862.592,84449.379,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,178449.129,73774.508,0.000,0.000,78361.751,0.000,0.000,0.000,0.000,0.000
2018-06-22 21:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,95810.193,0.000,0.000,0.000,0.000,58009.024,35426.996,63054.588,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,139734.369,54087.475,0.000,0.000,57730.299,0.000,0.000,0.000,0.000,0.000
2018-06-22 22:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,77018.587,0.000,0.000,0.000,0.000,45992.565,28266.517,51290.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,115897.297,42909.895,0.000,0.000,46225.080,0.000,0.000,0.000,0.000,0.000
2018-06-22 23:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61205.201,0.000,0.000,0.000,0.000,35907.776,22294.755,41434.904,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,96175.250,33516.541,0.000,0.000,36504.773,0.000,0.000,0.000,0.000,0.000
2018-06-23 00:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52503.229,0.000,0.000,0.000,0.000,30473.964,19214.655,36137.948,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,86407.084,28403.076,0.000,0.000,31028.964,0.000,0.000,0.000,0.000,0.000
2018-06-23 01:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44506.702,0.000,0.000,0.000,0.000,25497.919,16398.937,31277.909,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,77467.558,23717.289,0.000,0.000,25988.396,0.000,0.000,0.000,0.000,0.000
2018-06-23 02:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34047.641,0.000,0.000,0.000,0.000,19477.643,12789.377,24775.736,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64825.133,17960.096,0.000,0.000,19513.655,0.000,0.000,0.000,0.000,0.000
2018-06-23 03:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25915.600,0.000,0.000,0.000,0.000,17160.755,11347.167,17748.582,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49526.993,15561.112,0.000,0.000,14959.085,0.000,0.000,0.000,0.000,0.000
2018-06-23 04:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24625.173,0.000,0.000,0.000,0.000,16322.251,10806.757,15992.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38901.938,14794.318,0.000,0.000,14205.692,0.000,0.000,0.000,0.000,0.000
2018-06-23 05:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24521.412,0.000,0.000,0.000,0.000,16236.871,10734.014,15898.909,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39463.688,14715.954,0.000,0.000,14130.364,0.000,0.000,0.000,0.000,0.000
2018-06-23 06:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26185.861,0.000,0.000,0.000,0.000,17352.116,11471.840,16984.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44777.579,15732.858,0.000,0.000,15109.252,0.000,0.000,0.000,0.000,0.000
2018-06-23 07:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27303.203,0.000,0.000,0.000,0.000,18090.524,11951.081,18923.932,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54414.312,16409.588,0.000,0.000,15767.547,0.000,0.000,0.000,0.000,0.000
2018-06-23 08:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45036.995,0.000,0.000,0.000,0.000,25081.629,16311.419,32073.941,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,80108.155,23495.149,0.000,0.000,25682.584,0.000,0.000,0.000,0.000,0.000
2018-06-23 09:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,89762.740,0.000,0.000,0.000,0.000,54294.506,34741.519,62590.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,131056.417,51544.788,0.000,0.000,55550.657,0.000,0.000,0.000,0.000,0.000
2018-06-23 10:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,110673.348,0.000,0.000,0.000,0.000,71225.975,50183.640,83212.843,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,153248.151,68273.478,0.000,0.000,73193.271,0.000,0.000,0.000,0.000,0.000
2018-06-23 11:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,121535.996,0.000,0.000,0.000,0.000,80323.793,61242.602,93693.893,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,166537.850,76944.029,0.000,0.000,81192.921,0.000,0.000,0.000,0.000,0.000
2018-06-23 12:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,140114.018,0.000,0.000,0.000,0.000,90437.674,67004.535,100963.869,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,190665.241,85940.203,0.000,0.000,89019.889,0.000,0.000,0.000,0.000,0.000
2018-06-23 13:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,160765.948,0.000,0.000,0.000,0.000,100704.047,70973.964,107278.668,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,217710.854,94831.348,0.000,0.000,96991.402,0.000,0.000,0.000,0.000,0.000
2018-06-23 14:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,178250.265,0.000,0.000,0.000,0.000,108818.411,72774.067,111410.634,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,240912.298,101658.602,0.000,0.000,103705.081,0.000,0.000,0.000,0.000,0.000
2018-06-23 15:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,198863.988,0.000,0.000,0.000,0.000,120377.673,80517.361,120634.819,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,269167.549,111986.457,0.000,0.000,115394.622,0.000,0.000,0.000,0.000,0.000
2018-06-23 16:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,208524.571,0.000,0.000,0.000,0.000,127477.357,88669.103,128315.576,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,282056.058,118676.626,0.000,0.000,123091.837,0.000,0.000,0.000,0.000,0.000
2018-06-23 17:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,216988.442,0.000,0.000,0.000,0.000,133985.996,96246.947,135861.714,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,291380.764,124991.261,0.000,0.000,130175.537,0.000,0.000,0.000,0.000,0.000
2018-06-23 18:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,243160.536,0.000,0.000,0.000,0.000,152504.078,115653.386,156422.974,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,320066.043,142919.810,0.000,0.000,149848.189,0.000,0.000,0.000,0.000,0.000
2018-06-23 19:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,238508.522,0.000,0.000,0.000,0.000,152622.262,120679.050,159882.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,311454.694,143583.750,0.000,0.000,150899.767,0.000,0.000,0.000,0.000,0.000
2018-06-23 20:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,172549.448,0.000,0.000,0.000,0.000,109322.372,78979.037,114837.707,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,234970.607,102213.019,0.000,0.000,106367.346,0.000,0.000,0.000,0.000,0.000
2018-06-23 21:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,145920.487,0.000,0.000,0.000,0.000,91715.907,61133.830,96671.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,202950.334,85531.866,0.000,0.000,88826.146,0.000,0.000,0.000,0.000,0.000
2018-06-23 22:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,131076.801,0.000,0.000,0.000,0.000,82221.476,52513.118,87319.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,184650.398,76664.364,0.000,0.000,79640.009,0.000,0.000,0.000,0.000,0.000
2018-06-23 23:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,116206.384,0.000,0.000,0.000,0.000,72704.674,46099.421,77946.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,166221.286,67782.684,0.000,0.000,70456.353,0.000,0.000,0.000,0.000,0.000
2018-06-24 00:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,101816.265,0.000,0.000,0.000,0.000,63491.972,40583.872,68872.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,148378.693,59183.011,0.000,0.000,61568.601,0.000,0.000,0.000,0.000,0.000
2018-06-24 01:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84947.403,0.000,0.000,0.000,0.000,52647.944,34038.227,58207.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,126958.121,49090.391,0.000,0.000,51222.556,0.000,0.000,0.000,0.000,0.000
2018-06-24 02:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70840.353,0.000,0.000,0.000,0.000,43598.971,28602.451,49317.967,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,109370.040,40654.489,0.000,0.000,42531.286,0.000,0.000,0.000,0.000,0.000
